TotalReward,TotalStep,AvgReward
111.0,76,1.4605263157894737
288.5,161,1.7919254658385093
146.5,84,1.744047619047619
97.5,105,0.9285714285714286
206.5,80,2.58125
106.0,104,1.0192307692307692
120.5,97,1.2422680412371134
73.0,92,0.7934782608695652
92.5,50,1.85
27.5,24,1.1458333333333333
242.0,140,1.7285714285714286
86.5,38,2.276315789473684
373.5,180,2.075
288.0,135,2.1333333333333333
148.0,96,1.5416666666666667
212.5,92,2.3097826086956523
76.0,53,1.4339622641509433
82.5,39,2.1153846153846154
225.5,136,1.6580882352941178
68.5,101,0.6782178217821783
39.0,51,0.7647058823529411
118.0,63,1.873015873015873
52.0,32,1.625
107.0,88,1.2159090909090908
203.0,82,2.475609756097561
281.0,148,1.8986486486486487
21.5,23,0.9347826086956522
269.0,140,1.9214285714285715
48.5,52,0.9326923076923077
137.0,74,1.8513513513513513
198.5,82,2.4207317073170733
85.5,72,1.1875
46.0,38,1.2105263157894737
214.5,123,1.7439024390243902
233.5,110,2.1227272727272726
78.0,129,0.6046511627906976
59.0,28,2.107142857142857
106.5,60,1.775
137.0,72,1.9027777777777777
198.0,106,1.8679245283018868
63.5,28,2.267857142857143
235.0,117,2.0085470085470085
129.0,69,1.8695652173913044
65.5,104,0.6298076923076923
180.5,89,2.0280898876404496
284.0,143,1.986013986013986
46.5,44,1.0568181818181819
231.0,102,2.264705882352941
84.5,50,1.69
88.5,42,2.107142857142857
86.0,55,1.5636363636363637
301.5,160,1.884375
127.5,57,2.236842105263158
163.5,89,1.8370786516853932
137.0,67,2.044776119402985
145.5,64,2.2734375
227.5,149,1.5268456375838926
181.0,110,1.6454545454545455
321.5,139,2.3129496402877696
70.5,42,1.6785714285714286
54.0,79,0.6835443037974683
46.5,57,0.8157894736842105
134.0,86,1.558139534883721
208.5,127,1.641732283464567
139.5,63,2.2142857142857144
302.0,161,1.875776397515528
94.0,44,2.1363636363636362
220.5,117,1.8846153846153846
269.5,116,2.3232758620689653
332.5,159,2.091194968553459
170.5,107,1.5934579439252337
219.5,124,1.7701612903225807
141.0,93,1.5161290322580645
230.0,118,1.9491525423728813
75.5,43,1.755813953488372
116.0,104,1.1153846153846154
136.5,66,2.0681818181818183
99.5,73,1.3630136986301369
101.0,56,1.8035714285714286
229.0,114,2.008771929824561
200.5,77,2.603896103896104
272.0,128,2.125
87.5,47,1.8617021276595744
51.0,91,0.5604395604395604
51.0,80,0.6375
220.5,117,1.8846153846153846
212.0,136,1.5588235294117647
336.5,169,1.9911242603550297
54.0,36,1.5
163.0,74,2.2027027027027026
195.5,92,2.125
231.0,120,1.925
194.5,83,2.3433734939759034
62.5,33,1.893939393939394
374.0,181,2.0662983425414363
223.5,110,2.0318181818181817
281.5,136,2.0698529411764706
273.0,148,1.8445945945945945
136.0,65,2.0923076923076924
62.0,79,0.7848101265822784
77.5,65,1.1923076923076923
121.0,105,1.1523809523809523
87.5,110,0.7954545454545454
268.5,141,1.9042553191489362
48.0,51,0.9411764705882353
56.5,93,0.6075268817204301
143.0,70,2.0428571428571427
425.5,194,2.193298969072165
84.0,42,2.0
117.5,71,1.6549295774647887
203.0,127,1.5984251968503937
317.5,149,2.1308724832214767
289.0,137,2.1094890510948905
293.0,145,2.0206896551724136
95.0,100,0.95
249.5,130,1.9192307692307693
82.0,45,1.8222222222222222
79.5,121,0.6570247933884298
186.0,98,1.8979591836734695
262.0,146,1.7945205479452055
290.0,130,2.230769230769231
258.5,146,1.7705479452054795
285.5,130,2.1961538461538463
264.0,123,2.1463414634146343
43.0,23,1.8695652173913044
44.5,78,0.5705128205128205
77.5,38,2.039473684210526
296.0,151,1.9602649006622517
59.0,100,0.59
254.5,131,1.9427480916030535
151.0,77,1.9610389610389611
192.5,95,2.026315789473684
76.0,105,0.7238095238095238
283.0,148,1.912162162162162
152.0,95,1.6
235.0,101,2.3267326732673266
79.0,32,2.46875
297.0,151,1.966887417218543
279.5,143,1.9545454545454546
364.0,168,2.1666666666666665
47.5,32,1.484375
382.0,179,2.1340782122905027
119.0,58,2.0517241379310347
177.0,100,1.77
149.0,82,1.8170731707317074
198.5,125,1.588
142.0,102,1.392156862745098
344.5,167,2.062874251497006
160.0,66,2.4242424242424243
81.5,109,0.7477064220183486
74.0,83,0.891566265060241
353.0,166,2.1265060240963853
77.5,38,2.039473684210526
77.0,91,0.8461538461538461
191.5,93,2.0591397849462365
231.5,112,2.0669642857142856
103.0,62,1.6612903225806452
147.5,104,1.4182692307692308
174.0,78,2.230769230769231
192.5,97,1.9845360824742269
27.5,10,2.75
117.0,90,1.3
303.0,147,2.061224489795918
299.0,144,2.076388888888889
83.0,63,1.3174603174603174
255.0,141,1.8085106382978724
116.0,88,1.3181818181818181
66.0,31,2.129032258064516
428.5,182,2.3543956043956045
153.5,73,2.1027397260273974
157.0,107,1.4672897196261683
181.5,120,1.5125
57.5,84,0.6845238095238095
306.5,132,2.321969696969697
61.5,96,0.640625
154.0,81,1.9012345679012346
84.0,42,2.0
93.0,49,1.8979591836734695
38.5,23,1.673913043478261
151.5,105,1.4428571428571428
220.0,105,2.0952380952380953
368.5,161,2.2888198757763973
328.5,162,2.0277777777777777
361.5,165,2.190909090909091
138.5,77,1.7987012987012987
74.0,76,0.9736842105263158
55.0,72,0.7638888888888888
284.0,136,2.088235294117647
29.5,39,0.7564102564102564
240.0,129,1.8604651162790697
140.0,82,1.7073170731707317
281.5,138,2.039855072463768
91.5,57,1.605263157894737
351.0,171,2.0526315789473686
207.5,107,1.939252336448598
144.5,118,1.2245762711864407
136.0,74,1.837837837837838
280.5,138,2.032608695652174
72.0,45,1.6
351.5,154,2.2824675324675323
90.5,55,1.6454545454545455
153.0,68,2.25
47.5,73,0.6506849315068494
200.5,104,1.9278846153846154
152.0,106,1.4339622641509433
290.5,140,2.075
58.5,99,0.5909090909090909
308.5,158,1.9525316455696202
249.0,120,2.075
338.5,173,1.9566473988439306
24.0,19,1.263157894736842
214.5,114,1.881578947368421
162.0,88,1.8409090909090908
337.0,168,2.005952380952381
140.0,89,1.5730337078651686
347.0,170,2.041176470588235
47.0,92,0.5108695652173914
203.5,92,2.2119565217391304
243.0,115,2.1130434782608694
329.5,173,1.9046242774566473
107.5,53,2.0283018867924527
208.0,92,2.260869565217391
99.0,99,1.0
321.0,156,2.0576923076923075
148.5,79,1.879746835443038
80.5,78,1.0320512820512822
85.5,54,1.5833333333333333
136.0,72,1.8888888888888888
167.0,82,2.0365853658536586
152.5,105,1.4523809523809523
100.5,55,1.8272727272727274
50.5,54,0.9351851851851852
134.0,77,1.7402597402597402
190.0,128,1.484375
152.0,70,2.1714285714285713
164.5,77,2.1363636363636362
286.0,149,1.919463087248322
311.0,154,2.0194805194805197
54.5,26,2.0961538461538463
269.5,143,1.8846153846153846
116.5,60,1.9416666666666667
247.0,123,2.008130081300813
93.0,58,1.603448275862069
177.0,84,2.107142857142857
95.5,47,2.0319148936170213
183.0,105,1.7428571428571429
201.0,105,1.9142857142857144
322.0,149,2.161073825503356
165.5,91,1.8186813186813187
268.0,122,2.19672131147541
57.5,34,1.6911764705882353
23.5,11,2.1363636363636362
354.0,164,2.158536585365854
237.0,112,2.1160714285714284
142.5,60,2.375
132.0,73,1.8082191780821917
195.5,112,1.7455357142857142
201.5,106,1.900943396226415
142.0,59,2.406779661016949
182.5,104,1.7548076923076923
208.5,111,1.8783783783783783
228.5,113,2.02212389380531
88.5,51,1.7352941176470589
145.0,81,1.7901234567901234
52.0,41,1.2682926829268293
95.5,74,1.2905405405405406
85.5,34,2.514705882352941
290.5,158,1.8386075949367089
159.0,75,2.12
198.0,117,1.6923076923076923
124.0,95,1.305263157894737
294.0,138,2.130434782608696
91.5,57,1.605263157894737
228.0,132,1.7272727272727273
361.5,156,2.3173076923076925
343.5,165,2.081818181818182
31.5,41,0.7682926829268293
107.0,106,1.009433962264151
153.5,73,2.1027397260273974
157.0,76,2.0657894736842106
28.5,19,1.5
135.0,72,1.875
116.0,52,2.230769230769231
300.5,151,1.990066225165563
123.0,73,1.6849315068493151
294.0,129,2.2790697674418605
45.0,25,1.8
37.0,20,1.85
123.0,57,2.1578947368421053
257.5,126,2.0436507936507935
117.0,72,1.625
307.5,147,2.0918367346938775
57.5,50,1.15
309.5,151,2.0496688741721854
233.5,116,2.0129310344827585
352.5,165,2.1363636363636362
117.0,61,1.9180327868852458
350.5,170,2.0617647058823527
12.0,6,2.0
56.0,83,0.6746987951807228
288.0,142,2.028169014084507
169.5,96,1.765625
94.0,98,0.9591836734693877
260.5,141,1.8475177304964538
304.0,145,2.0965517241379312
341.5,161,2.12111801242236
117.5,73,1.6095890410958904
464.5,198,2.345959595959596
169.5,85,1.9941176470588236
325.5,165,1.9727272727272727
116.0,59,1.9661016949152543
64.0,101,0.6336633663366337
75.5,34,2.2205882352941178
234.5,107,2.191588785046729
178.5,87,2.0517241379310347
102.5,115,0.8913043478260869
147.5,70,2.107142857142857
109.0,61,1.7868852459016393
44.0,34,1.2941176470588236
155.0,85,1.8235294117647058
72.5,91,0.7967032967032966
43.5,22,1.9772727272727273
354.0,177,2.0
333.5,159,2.09748427672956
242.5,114,2.1271929824561404
236.5,147,1.6088435374149659
30.5,16,1.90625
355.0,152,2.335526315789474
172.0,83,2.072289156626506
340.5,159,2.141509433962264
92.5,86,1.0755813953488371
212.5,119,1.7857142857142858
75.0,42,1.7857142857142858
315.5,154,2.0487012987012987
95.0,62,1.532258064516129
171.5,89,1.9269662921348314
123.5,76,1.625
310.5,144,2.15625
72.5,35,2.0714285714285716
354.0,166,2.1325301204819276
332.0,158,2.1012658227848102
412.5,186,2.217741935483871
193.5,90,2.15
93.0,87,1.0689655172413792
190.0,101,1.881188118811881
303.5,155,1.9580645161290322
151.5,76,1.993421052631579
106.5,69,1.5434782608695652
80.0,43,1.8604651162790697
147.0,78,1.8846153846153846
135.0,72,1.875
219.5,133,1.650375939849624
20.0,38,0.5263157894736842
183.0,96,1.90625
256.5,140,1.832142857142857
267.5,137,1.9525547445255473
35.0,50,0.7
187.5,78,2.4038461538461537
141.5,76,1.861842105263158
336.5,160,2.103125
114.0,82,1.3902439024390243
339.0,165,2.0545454545454547
45.0,95,0.47368421052631576
145.5,93,1.564516129032258
63.5,28,2.267857142857143
104.5,47,2.223404255319149
206.5,107,1.9299065420560748
293.5,128,2.29296875
83.0,40,2.075
122.0,73,1.6712328767123288
361.5,174,2.0775862068965516
311.5,144,2.1631944444444446
160.5,76,2.111842105263158
193.0,98,1.969387755102041
303.5,148,2.050675675675676
315.5,152,2.075657894736842
196.5,101,1.9455445544554455
240.5,128,1.87890625
84.0,87,0.9655172413793104
215.5,125,1.724
328.5,160,2.053125
380.0,182,2.087912087912088
199.0,101,1.9702970297029703
216.0,108,2.0
236.5,102,2.3186274509803924
238.5,117,2.0384615384615383
47.0,31,1.5161290322580645
324.0,160,2.025
217.5,129,1.686046511627907
435.5,187,2.328877005347594
247.5,117,2.1153846153846154
326.0,166,1.963855421686747
176.5,83,2.1265060240963853
170.0,102,1.6666666666666667
68.0,91,0.7472527472527473
288.0,144,2.0
136.0,74,1.837837837837838
397.5,174,2.2844827586206895
171.5,91,1.8846153846153846
180.5,82,2.201219512195122
132.5,76,1.743421052631579
356.5,171,2.084795321637427
114.0,57,2.0
164.5,122,1.348360655737705
191.0,85,2.2470588235294118
335.0,166,2.0180722891566263
69.0,30,2.3
115.5,69,1.673913043478261
54.5,26,2.0961538461538463
75.0,105,0.7142857142857143
208.0,126,1.6507936507936507
292.0,150,1.9466666666666668
186.0,100,1.86
337.0,179,1.8826815642458101
148.0,80,1.85
91.0,92,0.9891304347826086
83.0,85,0.9764705882352941
187.0,86,2.1744186046511627
182.5,86,2.122093023255814
274.5,135,2.033333333333333
207.0,108,1.9166666666666667
363.5,169,2.1508875739644973
286.0,140,2.0428571428571427
322.5,159,2.0283018867924527
65.5,48,1.3645833333333333
169.0,77,2.1948051948051948
196.5,78,2.519230769230769
146.0,76,1.9210526315789473
116.5,62,1.8790322580645162
260.0,133,1.9548872180451127
25.0,23,1.0869565217391304
210.0,87,2.413793103448276
216.0,108,2.0
258.0,136,1.8970588235294117
58.0,74,0.7837837837837838
191.0,85,2.2470588235294118
163.5,91,1.7967032967032968
326.0,157,2.0764331210191083
129.0,76,1.6973684210526316
112.5,115,0.9782608695652174
311.5,135,2.3074074074074074
312.0,156,2.0
129.5,59,2.194915254237288
120.0,51,2.3529411764705883
321.0,145,2.213793103448276
300.0,159,1.8867924528301887
117.0,81,1.4444444444444444
215.5,105,2.052380952380952
189.5,82,2.3109756097560976
318.5,149,2.1375838926174495
260.0,122,2.1311475409836067
321.5,157,2.0477707006369426
146.5,77,1.9025974025974026
183.5,86,2.133720930232558
289.5,154,1.87987012987013
139.5,70,1.9928571428571429
308.5,156,1.9775641025641026
216.0,108,2.0
184.0,125,1.472
120.5,52,2.3173076923076925
242.5,98,2.4744897959183674
81.0,108,0.75
278.0,142,1.9577464788732395
39.5,77,0.512987012987013
313.5,159,1.971698113207547
163.5,75,2.18
20.0,38,0.5263157894736842
389.5,176,2.2130681818181817
409.0,179,2.2849162011173183
185.0,100,1.85
296.0,149,1.9865771812080537
165.5,88,1.8806818181818181
191.5,100,1.915
156.0,87,1.793103448275862
246.5,115,2.143478260869565
25.0,39,0.6410256410256411
143.5,62,2.314516129032258
74.5,41,1.8170731707317074
123.5,58,2.1293103448275863
112.0,62,1.8064516129032258
73.0,92,0.7934782608695652
128.5,75,1.7133333333333334
233.5,89,2.6235955056179776
47.5,28,1.6964285714285714
220.5,108,2.0416666666666665
70.5,92,0.7663043478260869
229.5,117,1.9615384615384615
57.0,29,1.9655172413793103
261.0,133,1.962406015037594
222.5,103,2.1601941747572817
333.0,153,2.176470588235294
209.0,130,1.6076923076923078
321.0,165,1.9454545454545455
66.5,88,0.7556818181818182
285.0,156,1.8269230769230769
99.0,52,1.9038461538461537
154.0,72,2.138888888888889
296.0,160,1.85
93.0,42,2.2142857142857144
320.0,163,1.9631901840490797
183.0,85,2.152941176470588
281.0,139,2.0215827338129495
278.0,115,2.417391304347826
345.0,159,2.169811320754717
103.0,87,1.1839080459770115
66.5,102,0.6519607843137255
175.5,81,2.1666666666666665
181.0,81,2.234567901234568
72.0,45,1.6
297.0,135,2.2
80.5,67,1.2014925373134329
320.5,155,2.067741935483871
161.5,89,1.8146067415730338
158.5,74,2.141891891891892
90.0,45,2.0
47.0,99,0.47474747474747475
121.5,88,1.3806818181818181
209.0,119,1.7563025210084033
113.5,81,1.4012345679012346
316.0,153,2.065359477124183
55.5,84,0.6607142857142857
127.5,75,1.7
104.5,79,1.3227848101265822
54.0,86,0.627906976744186
245.0,112,2.1875
94.5,108,0.875
117.0,45,2.6
223.5,103,2.1699029126213594
152.5,76,2.0065789473684212
399.5,176,2.2698863636363638
178.5,78,2.2884615384615383
133.0,68,1.9558823529411764
337.0,143,2.3566433566433567
321.5,157,2.0477707006369426
329.5,171,1.9269005847953216
195.0,84,2.3214285714285716
256.0,132,1.9393939393939394
6.0,8,0.75
81.5,71,1.147887323943662
178.0,77,2.311688311688312
73.0,92,0.7934782608695652
123.0,64,1.921875
377.0,167,2.2574850299401197
182.5,84,2.1726190476190474
103.5,63,1.6428571428571428
136.0,63,2.1587301587301586
202.0,96,2.1041666666666665
210.0,108,1.9444444444444444
247.5,117,2.1153846153846154
427.5,187,2.286096256684492
135.0,95,1.4210526315789473
327.5,160,2.046875
46.0,20,2.3
151.0,75,2.013333333333333
276.0,147,1.8775510204081634
228.0,105,2.1714285714285713
204.5,99,2.0656565656565657
294.5,146,2.017123287671233
137.5,77,1.7857142857142858
207.5,82,2.5304878048780486
153.0,77,1.9870129870129871
87.0,71,1.2253521126760563
179.0,88,2.034090909090909
167.0,91,1.835164835164835
42.5,38,1.118421052631579
236.0,119,1.9831932773109244
99.0,108,0.9166666666666666
278.5,152,1.832236842105263
210.5,97,2.170103092783505
324.5,161,2.015527950310559
112.0,71,1.5774647887323943
60.0,82,0.7317073170731707
150.5,72,2.0902777777777777
14.0,17,0.8235294117647058
335.5,158,2.1234177215189876
158.0,80,1.975
232.5,112,2.075892857142857
347.5,155,2.2419354838709675
55.0,47,1.1702127659574468
332.5,143,2.325174825174825
282.5,124,2.278225806451613
268.0,149,1.7986577181208054
166.0,80,2.075
285.5,139,2.053956834532374
54.0,52,1.0384615384615385
367.0,174,2.1091954022988504
50.5,47,1.074468085106383
300.0,146,2.0547945205479454
313.0,158,1.981012658227848
433.5,192,2.2578125
211.0,92,2.2934782608695654
340.5,157,2.1687898089171975
25.5,22,1.1590909090909092
258.0,147,1.7551020408163265
137.5,77,1.7857142857142858
406.0,189,2.1481481481481484
83.0,67,1.2388059701492538
158.5,83,1.9096385542168675
220.5,117,1.8846153846153846
218.5,122,1.790983606557377
232.0,113,2.0530973451327434
197.5,119,1.6596638655462186
70.5,105,0.6714285714285714
287.5,139,2.068345323741007
43.5,24,1.8125
339.5,155,2.1903225806451614
30.5,16,1.90625
216.0,108,2.0
182.5,86,2.122093023255814
318.0,141,2.25531914893617
96.0,102,0.9411764705882353
126.5,53,2.3867924528301887
313.5,155,2.02258064516129
62.0,88,0.7045454545454546
224.5,105,2.138095238095238
140.0,71,1.971830985915493
147.5,70,2.107142857142857
106.0,84,1.2619047619047619
249.5,112,2.2276785714285716
169.5,76,2.2302631578947367
131.0,82,1.5975609756097562
324.5,163,1.99079754601227
142.0,68,2.088235294117647
137.0,119,1.1512605042016806
60.0,82,0.7317073170731707
88.0,104,0.8461538461538461
350.0,169,2.0710059171597632
322.0,165,1.9515151515151514
198.5,91,2.181318681318681
196.0,100,1.96
108.5,64,1.6953125
123.5,119,1.0378151260504203
137.0,67,2.044776119402985
182.5,91,2.0054945054945055
91.0,38,2.3947368421052633
124.0,59,2.1016949152542375
124.5,74,1.6824324324324325
254.5,140,1.8178571428571428
228.0,112,2.0357142857142856
308.0,130,2.3692307692307693
251.0,124,2.024193548387097
368.5,159,2.3176100628930816
44.0,34,1.2941176470588236
112.5,86,1.308139534883721
165.0,85,1.9411764705882353
71.0,104,0.6826923076923077
86.0,80,1.075
335.5,156,2.1506410256410255
94.0,44,2.1363636363636362
164.5,86,1.9127906976744187
173.5,86,2.0174418604651163
234.0,115,2.034782608695652
156.0,76,2.0526315789473686
162.0,108,1.5
132.0,71,1.8591549295774648
296.0,142,2.084507042253521
201.5,88,2.289772727272727
387.5,179,2.164804469273743
64.0,92,0.6956521739130435
438.0,192,2.28125
159.0,84,1.8928571428571428
262.0,128,2.046875
188.0,88,2.1363636363636362
220.0,107,2.05607476635514
194.5,101,1.9257425742574257
422.0,185,2.281081081081081
169.5,76,2.2302631578947367
249.5,121,2.06198347107438
179.5,89,2.0168539325842696
305.5,152,2.0098684210526314
121.0,58,2.086206896551724
358.5,168,2.1339285714285716
111.0,60,1.85
60.5,112,0.5401785714285714
137.5,86,1.5988372093023255
63.0,99,0.6363636363636364
86.0,46,1.8695652173913044
371.0,175,2.12
332.5,150,2.216666666666667
363.5,185,1.9648648648648648
73.5,48,1.53125
294.5,144,2.045138888888889
52.5,24,2.1875
225.0,108,2.0833333333333335
204.5,94,2.175531914893617
289.5,156,1.8557692307692308
157.0,94,1.6702127659574468
170.5,80,2.13125
68.5,83,0.8253012048192772
195.5,103,1.8980582524271845
86.5,38,2.276315789473684
290.0,130,2.230769230769231
92.5,41,2.2560975609756095
177.5,85,2.088235294117647
12.0,6,2.0
382.0,168,2.2738095238095237
47.5,86,0.5523255813953488
339.0,165,2.0545454545454547
157.0,69,2.2753623188405796
242.5,125,1.94
165.0,69,2.391304347826087
160.5,87,1.8448275862068966
311.0,163,1.9079754601226995
329.5,173,1.9046242774566473
53.5,42,1.2738095238095237
70.0,39,1.794871794871795
111.5,59,1.8898305084745763
179.5,89,2.0168539325842696
39.0,22,1.7727272727272727
162.5,89,1.8258426966292134
371.0,182,2.0384615384615383
101.5,113,0.8982300884955752
97.5,51,1.911764705882353
160.0,86,1.8604651162790697
195.0,102,1.911764705882353
227.0,135,1.6814814814814816
115.0,59,1.9491525423728813
140.5,110,1.2772727272727273
106.0,50,2.12
90.5,73,1.2397260273972603
176.5,83,2.1265060240963853
268.5,137,1.9598540145985401
94.5,36,2.625
211.0,107,1.97196261682243
204.5,103,1.9854368932038835
109.0,99,1.101010101010101
105.5,65,1.623076923076923
159.5,92,1.733695652173913
159.0,75,2.12
156.5,84,1.8630952380952381
93.0,58,1.603448275862069
373.0,170,2.1941176470588237
161.0,88,1.8295454545454546
337.0,161,2.093167701863354
292.5,144,2.03125
391.0,170,2.3
61.5,40,1.5375
66.5,97,0.6855670103092784
84.5,43,1.9651162790697674
239.0,100,2.39
281.5,140,2.0107142857142857
421.0,192,2.1927083333333335
195.5,99,1.9747474747474747
349.0,167,2.089820359281437
23.0,37,0.6216216216216216
152.0,86,1.7674418604651163
15.5,29,0.5344827586206896
230.5,117,1.9700854700854702
48.0,87,0.5517241379310345
272.5,122,2.2336065573770494
48.0,94,0.5106382978723404
244.5,127,1.9251968503937007
49.5,52,0.9519230769230769
220.0,107,2.05607476635514
209.5,113,1.8539823008849559
